,name,skin_tone,gender,age,real_face,aug_name,aug_cat
2426,TRAIN2426.png,monk_1,female,31_60,1,AUG_monk_1_108_TRAIN2426.png,skin_tone
2773,TRAIN2773.png,monk_1,female,18_30,1,AUG_monk_1_109_TRAIN2773.png,skin_tone
2773,TRAIN2773.png,monk_1,female,18_30,1,AUG_monk_1_110_TRAIN2773.png,skin_tone
325,TRAIN0325.png,monk_1,female,18_30,1,AUG_monk_1_111_TRAIN0325.png,skin_tone
1215,TRAIN1215.png,monk_1,male,0_17,1,AUG_monk_1_112_TRAIN1215.png,skin_tone
4590,TRAIN4590.png,monk_1,female,31_60,1,AUG_monk_1_113_TRAIN4590.png,skin_tone
1519,TRAIN1519.png,monk_1,male,18_30,1,AUG_monk_1_114_TRAIN1519.png,skin_tone
2646,TRAIN2646.png,monk_1,male,18_30,1,AUG_monk_1_115_TRAIN2646.png,skin_tone
400,TRAIN0400.png,monk_1,male,18_30,1,AUG_monk_1_116_TRAIN0400.png,skin_tone
515,TRAIN0515.png,monk_1,male,18_30,1,AUG_monk_1_117_TRAIN0515.png,skin_tone
547,TRAIN0547.png,monk_1,female,18_30,1,AUG_monk_1_118_TRAIN0547.png,skin_tone
4054,TRAIN4054.png,monk_1,female,18_30,1,AUG_monk_1_119_TRAIN4054.png,skin_tone
4545,TRAIN4545.png,monk_1,female,31_60,1,AUG_monk_1_120_TRAIN4545.png,skin_tone
3939,TRAIN3939.png,monk_1,female,18_30,1,AUG_monk_1_121_TRAIN3939.png,skin_tone
3978,TRAIN3978.png,monk_1,female,18_30,1,AUG_monk_1_122_TRAIN3978.png,skin_tone
3019,TRAIN3019.png,monk_1,female,18_30,1,AUG_monk_1_123_TRAIN3019.png,skin_tone
4545,TRAIN4545.png,monk_1,female,31_60,1,AUG_monk_1_124_TRAIN4545.png,skin_tone
2506,TRAIN2506.png,monk_1,female,18_30,1,AUG_monk_1_125_TRAIN2506.png,skin_tone
1926,TRAIN1926.png,monk_1,male,0_17,1,AUG_monk_1_126_TRAIN1926.png,skin_tone
5089,TRAIN5089.png,monk_1,female,18_30,1,AUG_monk_1_127_TRAIN5089.png,skin_tone
2825,TRAIN2825.png,monk_1,male,0_17,1,AUG_monk_1_128_TRAIN2825.png,skin_tone
4236,TRAIN4236.png,monk_1,female,18_30,1,AUG_monk_1_129_TRAIN4236.png,skin_tone
3587,TRAIN3587.png,monk_1,female,18_30,1,AUG_monk_1_130_TRAIN3587.png,skin_tone
2990,TRAIN2990.png,monk_1,female,18_30,1,AUG_monk_1_131_TRAIN2990.png,skin_tone
3209,TRAIN3209.png,monk_1,female,18_30,1,AUG_monk_1_132_TRAIN3209.png,skin_tone
233,TRAIN0233.png,monk_1,female,31_60,1,AUG_monk_1_133_TRAIN0233.png,skin_tone
1163,TRAIN1163.png,monk_1,female,18_30,1,AUG_monk_1_134_TRAIN1163.png,skin_tone
4224,TRAIN4224.png,monk_1,female,0_17,1,AUG_monk_1_135_TRAIN4224.png,skin_tone
1359,TRAIN1359.png,monk_1,female,18_30,1,AUG_monk_1_136_TRAIN1359.png,skin_tone
1711,TRAIN1711.png,monk_1,male,18_30,1,AUG_monk_1_137_TRAIN1711.png,skin_tone
4547,TRAIN4547.png,monk_1,female,31_60,1,AUG_monk_1_138_TRAIN4547.png,skin_tone
1850,TRAIN1850.png,monk_1,male,0_17,1,AUG_monk_1_139_TRAIN1850.png,skin_tone
5089,TRAIN5089.png,monk_1,female,18_30,1,AUG_monk_1_140_TRAIN5089.png,skin_tone
3245,TRAIN3245.png,monk_1,male,31_60,1,AUG_monk_1_141_TRAIN3245.png,skin_tone
2076,TRAIN2076.png,monk_1,female,18_30,1,AUG_monk_1_142_TRAIN2076.png,skin_tone
4236,TRAIN4236.png,monk_1,female,18_30,1,AUG_monk_1_143_TRAIN4236.png,skin_tone
2508,TRAIN2508.png,monk_1,male,0_17,1,AUG_monk_1_144_TRAIN2508.png,skin_tone
4590,TRAIN4590.png,monk_1,female,31_60,1,AUG_monk_1_145_TRAIN4590.png,skin_tone
3939,TRAIN3939.png,monk_1,female,18_30,1,AUG_monk_1_146_TRAIN3939.png,skin_tone
4511,TRAIN4511.png,monk_1,female,31_60,1,AUG_monk_1_147_TRAIN4511.png,skin_tone
2276,TRAIN2276.png,monk_1,female,0_17,1,AUG_monk_1_148_TRAIN2276.png,skin_tone
4545,TRAIN4545.png,monk_1,female,31_60,1,AUG_monk_1_149_TRAIN4545.png,skin_tone
2334,TRAIN2334.png,monk_1,female,18_30,1,AUG_monk_1_150_TRAIN2334.png,skin_tone
3459,TRAIN3459.png,monk_1,female,18_30,1,AUG_monk_1_151_TRAIN3459.png,skin_tone
3213,TRAIN3213.png,monk_1,male,0_17,1,AUG_monk_1_152_TRAIN3213.png,skin_tone
1163,TRAIN1163.png,monk_1,female,18_30,1,AUG_monk_1_153_TRAIN1163.png,skin_tone
3836,TRAIN3836.png,monk_1,female,18_30,1,AUG_monk_1_154_TRAIN3836.png,skin_tone
2799,TRAIN2799.png,monk_1,female,18_30,1,AUG_monk_1_155_TRAIN2799.png,skin_tone
2801,TRAIN2801.png,monk_1,female,31_60,1,AUG_monk_1_156_TRAIN2801.png,skin_tone
1359,TRAIN1359.png,monk_1,female,18_30,1,AUG_monk_1_157_TRAIN1359.png,skin_tone
4264,TRAIN4264.png,monk_1,male,0_17,1,AUG_monk_1_158_TRAIN4264.png,skin_tone
1926,TRAIN1926.png,monk_1,male,0_17,1,AUG_monk_1_159_TRAIN1926.png,skin_tone
3512,TRAIN3512.png,monk_1,female,31_60,1,AUG_monk_1_160_TRAIN3512.png,skin_tone
5089,TRAIN5089.png,monk_1,female,18_30,1,AUG_monk_1_161_TRAIN5089.png,skin_tone
4888,TRAIN4888.png,monk_1,male,18_30,1,AUG_monk_1_162_TRAIN4888.png,skin_tone
3213,TRAIN3213.png,monk_1,male,0_17,1,AUG_monk_1_163_TRAIN3213.png,skin_tone
443,TRAIN0443.png,monk_1,female,0_17,1,AUG_monk_1_164_TRAIN0443.png,skin_tone
2506,TRAIN2506.png,monk_1,female,18_30,1,AUG_monk_1_165_TRAIN2506.png,skin_tone
2426,TRAIN2426.png,monk_1,female,31_60,1,AUG_monk_1_166_TRAIN2426.png,skin_tone
3945,TRAIN3945.png,monk_1,female,18_30,1,AUG_monk_1_167_TRAIN3945.png,skin_tone
325,TRAIN0325.png,monk_1,female,18_30,1,AUG_monk_1_168_TRAIN0325.png,skin_tone
2253,TRAIN2253.png,monk_1,female,31_60,1,AUG_monk_1_169_TRAIN2253.png,skin_tone
2332,TRAIN2332.png,monk_1,female,18_30,1,AUG_monk_1_170_TRAIN2332.png,skin_tone
4669,TRAIN4669.png,monk_1,male,18_30,1,AUG_monk_1_171_TRAIN4669.png,skin_tone
2812,TRAIN2812.png,monk_1,male,18_30,1,AUG_monk_1_172_TRAIN2812.png,skin_tone
4902,TRAIN4902.png,monk_1,female,0_17,1,AUG_monk_1_173_TRAIN4902.png,skin_tone
3245,TRAIN3245.png,monk_1,male,31_60,1,AUG_monk_1_174_TRAIN3245.png,skin_tone
3479,TRAIN3479.png,monk_1,female,18_30,1,AUG_monk_1_175_TRAIN3479.png,skin_tone
2506,TRAIN2506.png,monk_1,female,18_30,1,AUG_monk_1_176_TRAIN2506.png,skin_tone
2828,TRAIN2828.png,monk_1,male,18_30,1,AUG_monk_1_177_TRAIN2828.png,skin_tone
2602,TRAIN2602.png,monk_1,female,18_30,1,AUG_monk_1_178_TRAIN2602.png,skin_tone
1988,TRAIN1988.png,monk_1,male,18_30,1,AUG_monk_1_179_TRAIN1988.png,skin_tone
4512,TRAIN4512.png,monk_1,female,18_30,1,AUG_monk_1_180_TRAIN4512.png,skin_tone
3165,TRAIN3165.png,monk_1,male,0_17,1,AUG_monk_1_181_TRAIN3165.png,skin_tone
4511,TRAIN4511.png,monk_1,female,31_60,1,AUG_monk_1_182_TRAIN4511.png,skin_tone
1163,TRAIN1163.png,monk_1,female,18_30,1,AUG_monk_1_183_TRAIN1163.png,skin_tone
2508,TRAIN2508.png,monk_1,male,0_17,1,AUG_monk_1_184_TRAIN2508.png,skin_tone
1790,TRAIN1790.png,monk_1,male,0_17,1,AUG_monk_1_185_TRAIN1790.png,skin_tone
948,TRAIN0948.png,monk_1,male,0_17,1,AUG_monk_1_186_TRAIN0948.png,skin_tone
1942,TRAIN1942.png,monk_1,female,18_30,1,AUG_monk_1_187_TRAIN1942.png,skin_tone
1548,TRAIN1548.png,monk_1,female,18_30,1,AUG_monk_1_188_TRAIN1548.png,skin_tone
2332,TRAIN2332.png,monk_1,female,18_30,1,AUG_monk_1_189_TRAIN2332.png,skin_tone
3384,TRAIN3384.png,monk_1,female,18_30,1,AUG_monk_1_190_TRAIN3384.png,skin_tone
328,TRAIN0328.png,monk_1,male,18_30,1,AUG_monk_1_191_TRAIN0328.png,skin_tone
5048,TRAIN5048.png,monk_1,female,31_60,1,AUG_monk_1_192_TRAIN5048.png,skin_tone
3197,TRAIN3197.png,monk_1,male,18_30,1,AUG_monk_1_193_TRAIN3197.png,skin_tone
215,TRAIN0215.png,monk_1,female,31_60,1,AUG_monk_1_194_TRAIN0215.png,skin_tone
948,TRAIN0948.png,monk_1,male,0_17,1,AUG_monk_1_195_TRAIN0948.png,skin_tone
2373,TRAIN2373.png,monk_1,female,0_17,1,AUG_monk_1_196_TRAIN2373.png,skin_tone
2828,TRAIN2828.png,monk_1,male,18_30,1,AUG_monk_1_197_TRAIN2828.png,skin_tone
4651,TRAIN4651.png,monk_1,female,31_60,1,AUG_monk_1_198_TRAIN4651.png,skin_tone
5048,TRAIN5048.png,monk_1,female,31_60,1,AUG_monk_1_199_TRAIN5048.png,skin_tone
325,TRAIN0325.png,monk_1,female,18_30,1,AUG_monk_1_200_TRAIN0325.png,skin_tone
332,TRAIN0332.png,monk_1,female,31_60,1,AUG_monk_1_201_TRAIN0332.png,skin_tone
4547,TRAIN4547.png,monk_1,female,31_60,1,AUG_monk_1_202_TRAIN4547.png,skin_tone
1610,TRAIN1610.png,monk_1,female,0_17,1,AUG_monk_1_203_TRAIN1610.png,skin_tone
3019,TRAIN3019.png,monk_1,female,18_30,1,AUG_monk_1_204_TRAIN3019.png,skin_tone
2801,TRAIN2801.png,monk_1,female,31_60,1,AUG_monk_1_205_TRAIN2801.png,skin_tone
4224,TRAIN4224.png,monk_1,female,0_17,1,AUG_monk_1_206_TRAIN4224.png,skin_tone
3209,TRAIN3209.png,monk_1,female,18_30,1,AUG_monk_1_207_TRAIN3209.png,skin_tone
432,TRAIN0432.png,monk_1,male,18_30,1,AUG_monk_1_208_TRAIN0432.png,skin_tone
3836,TRAIN3836.png,monk_1,female,18_30,1,AUG_monk_1_209_TRAIN3836.png,skin_tone
3311,TRAIN3311.png,monk_1,male,0_17,1,AUG_monk_1_210_TRAIN3311.png,skin_tone
2773,TRAIN2773.png,monk_1,female,18_30,1,AUG_monk_1_211_TRAIN2773.png,skin_tone
4495,TRAIN4495.png,monk_1,female,31_60,1,AUG_monk_1_212_TRAIN4495.png,skin_tone
611,TRAIN0611.png,monk_1,female,18_30,1,AUG_monk_1_213_TRAIN0611.png,skin_tone
1270,TRAIN1270.png,monk_1,female,0_17,1,AUG_monk_1_214_TRAIN1270.png,skin_tone
4888,TRAIN4888.png,monk_1,male,18_30,1,AUG_monk_1_215_TRAIN4888.png,skin_tone
4052,TRAIN4052.png,monk_1,male,0_17,1,AUG_monk_1_216_TRAIN4052.png,skin_tone
5048,TRAIN5048.png,monk_1,female,31_60,1,AUG_monk_1_217_TRAIN5048.png,skin_tone
1926,TRAIN1926.png,monk_1,male,0_17,1,AUG_monk_1_218_TRAIN1926.png,skin_tone
325,TRAIN0325.png,monk_1,female,18_30,1,AUG_monk_1_219_TRAIN0325.png,skin_tone
4522,TRAIN4522.png,monk_1,female,0_17,1,AUG_monk_1_220_TRAIN4522.png,skin_tone
4545,TRAIN4545.png,monk_1,female,31_60,1,AUG_monk_1_221_TRAIN4545.png,skin_tone
3978,TRAIN3978.png,monk_1,female,18_30,1,AUG_monk_1_222_TRAIN3978.png,skin_tone
3209,TRAIN3209.png,monk_1,female,18_30,1,AUG_monk_1_223_TRAIN3209.png,skin_tone
5039,TRAIN5039.png,monk_1,female,18_30,1,AUG_monk_1_224_TRAIN5039.png,skin_tone
4061,TRAIN4061.png,monk_1,female,31_60,1,AUG_monk_1_225_TRAIN4061.png,skin_tone
2999,TRAIN2999.png,monk_1,male,0_17,1,AUG_monk_1_226_TRAIN2999.png,skin_tone
3587,TRAIN3587.png,monk_1,female,18_30,1,AUG_monk_1_227_TRAIN3587.png,skin_tone
2642,TRAIN2642.png,monk_1,female,18_30,1,AUG_monk_1_228_TRAIN2642.png,skin_tone
4514,TRAIN4514.png,monk_1,male,18_30,1,AUG_monk_1_229_TRAIN4514.png,skin_tone
2178,TRAIN2178.png,monk_1,female,18_30,1,AUG_monk_1_230_TRAIN2178.png,skin_tone
3165,TRAIN3165.png,monk_1,male,0_17,1,AUG_monk_1_231_TRAIN3165.png,skin_tone
1610,TRAIN1610.png,monk_1,female,0_17,1,AUG_monk_1_232_TRAIN1610.png,skin_tone
3904,TRAIN3904.png,monk_1,female,0_17,1,AUG_monk_1_233_TRAIN3904.png,skin_tone
5105,TRAIN5105.png,monk_1,male,31_60,1,AUG_monk_1_234_TRAIN5105.png,skin_tone
2508,TRAIN2508.png,monk_1,male,0_17,1,AUG_monk_1_235_TRAIN2508.png,skin_tone
2642,TRAIN2642.png,monk_1,female,18_30,1,AUG_monk_1_236_TRAIN2642.png,skin_tone
1821,TRAIN1821.png,monk_1,female,18_30,1,AUG_monk_1_237_TRAIN1821.png,skin_tone
2765,TRAIN2765.png,monk_1,male,18_30,1,AUG_monk_1_238_TRAIN2765.png,skin_tone
2276,TRAIN2276.png,monk_1,female,0_17,1,AUG_monk_1_239_TRAIN2276.png,skin_tone
5103,TRAIN5103.png,monk_1,male,0_17,1,AUG_monk_1_240_TRAIN5103.png,skin_tone
976,TRAIN0976.png,monk_1,female,61_100,1,AUG_monk_1_241_TRAIN0976.png,skin_tone
4704,TRAIN4704.png,monk_1,male,18_30,1,AUG_monk_1_242_TRAIN4704.png,skin_tone
3945,TRAIN3945.png,monk_1,female,18_30,1,AUG_monk_1_243_TRAIN3945.png,skin_tone
443,TRAIN0443.png,monk_1,female,0_17,1,AUG_monk_1_244_TRAIN0443.png,skin_tone
1105,TRAIN1105.png,monk_1,female,31_60,1,AUG_monk_1_245_TRAIN1105.png,skin_tone
4905,TRAIN4905.png,monk_1,female,31_60,1,AUG_monk_1_246_TRAIN4905.png,skin_tone
2765,TRAIN2765.png,monk_1,male,18_30,1,AUG_monk_1_247_TRAIN2765.png,skin_tone
5105,TRAIN5105.png,monk_1,male,31_60,1,AUG_monk_1_248_TRAIN5105.png,skin_tone
2373,TRAIN2373.png,monk_1,female,0_17,1,AUG_monk_1_249_TRAIN2373.png,skin_tone
4734,TRAIN4734.png,monk_1,male,0_17,1,AUG_monk_1_250_TRAIN4734.png,skin_tone
1519,TRAIN1519.png,monk_1,male,18_30,1,AUG_monk_1_251_TRAIN1519.png,skin_tone
5055,TRAIN5055.png,monk_1,male,18_30,1,AUG_monk_1_252_TRAIN5055.png,skin_tone
3245,TRAIN3245.png,monk_1,male,31_60,1,AUG_monk_1_253_TRAIN3245.png,skin_tone
2602,TRAIN2602.png,monk_1,female,18_30,1,AUG_monk_1_254_TRAIN2602.png,skin_tone
2334,TRAIN2334.png,monk_1,female,18_30,1,AUG_monk_1_255_TRAIN2334.png,skin_tone
2828,TRAIN2828.png,monk_1,male,18_30,1,AUG_monk_1_256_TRAIN2828.png,skin_tone
1821,TRAIN1821.png,monk_1,female,18_30,1,AUG_monk_1_257_TRAIN1821.png,skin_tone
2801,TRAIN2801.png,monk_1,female,31_60,1,AUG_monk_1_258_TRAIN2801.png,skin_tone
2334,TRAIN2334.png,monk_1,female,18_30,1,AUG_monk_1_259_TRAIN2334.png,skin_tone
3245,TRAIN3245.png,monk_1,male,31_60,1,AUG_monk_1_260_TRAIN3245.png,skin_tone
4522,TRAIN4522.png,monk_1,female,0_17,1,AUG_monk_1_261_TRAIN4522.png,skin_tone
129,TRAIN0129.png,monk_1,female,18_30,1,AUG_monk_1_262_TRAIN0129.png,skin_tone
310,TRAIN0310.png,monk_1,female,18_30,1,AUG_monk_1_263_TRAIN0310.png,skin_tone
5039,TRAIN5039.png,monk_1,female,18_30,1,AUG_monk_1_264_TRAIN5039.png,skin_tone
3904,TRAIN3904.png,monk_1,female,0_17,1,AUG_monk_1_265_TRAIN3904.png,skin_tone
2799,TRAIN2799.png,monk_1,female,18_30,1,AUG_monk_1_266_TRAIN2799.png,skin_tone
443,TRAIN0443.png,monk_1,female,0_17,1,AUG_monk_1_267_TRAIN0443.png,skin_tone
4590,TRAIN4590.png,monk_1,female,31_60,1,AUG_monk_1_268_TRAIN4590.png,skin_tone
948,TRAIN0948.png,monk_1,male,0_17,1,AUG_monk_1_269_TRAIN0948.png,skin_tone
2334,TRAIN2334.png,monk_1,female,18_30,1,AUG_monk_1_270_TRAIN2334.png,skin_tone
2999,TRAIN2999.png,monk_1,male,0_17,1,AUG_monk_1_271_TRAIN2999.png,skin_tone
2164,TRAIN2164.png,monk_1,female,0_17,1,AUG_monk_1_272_TRAIN2164.png,skin_tone
1052,TRAIN1052.png,monk_1,female,0_17,1,AUG_monk_1_273_TRAIN1052.png,skin_tone
4039,TRAIN4039.png,monk_1,female,18_30,1,AUG_monk_1_274_TRAIN4039.png,skin_tone
611,TRAIN0611.png,monk_1,female,18_30,1,AUG_monk_1_275_TRAIN0611.png,skin_tone
3122,TRAIN3122.png,monk_1,female,0_17,1,AUG_monk_1_276_TRAIN3122.png,skin_tone
1790,TRAIN1790.png,monk_1,male,0_17,1,AUG_monk_1_277_TRAIN1790.png,skin_tone
3245,TRAIN3245.png,monk_1,male,31_60,1,AUG_monk_1_278_TRAIN3245.png,skin_tone
5089,TRAIN5089.png,monk_1,female,18_30,1,AUG_monk_1_279_TRAIN5089.png,skin_tone
1478,TRAIN1478.png,monk_1,female,18_30,1,AUG_monk_1_280_TRAIN1478.png,skin_tone
1461,TRAIN1461.png,monk_1,male,18_30,1,AUG_monk_1_281_TRAIN1461.png,skin_tone
3215,TRAIN3215.png,monk_1,male,18_30,1,AUG_monk_1_282_TRAIN3215.png,skin_tone
2999,TRAIN2999.png,monk_1,male,0_17,1,AUG_monk_1_283_TRAIN2999.png,skin_tone
2653,TRAIN2653.png,monk_1,male,0_17,1,AUG_monk_1_284_TRAIN2653.png,skin_tone
312,TRAIN0312.png,monk_1,female,18_30,1,AUG_monk_1_285_TRAIN0312.png,skin_tone
1926,TRAIN1926.png,monk_1,male,0_17,1,AUG_monk_1_286_TRAIN1926.png,skin_tone
2506,TRAIN2506.png,monk_1,female,18_30,1,AUG_monk_1_287_TRAIN2506.png,skin_tone
3019,TRAIN3019.png,monk_1,female,18_30,1,AUG_monk_1_288_TRAIN3019.png,skin_tone
5105,TRAIN5105.png,monk_1,male,31_60,1,AUG_monk_1_289_TRAIN5105.png,skin_tone
1548,TRAIN1548.png,monk_1,female,18_30,1,AUG_monk_1_290_TRAIN1548.png,skin_tone
400,TRAIN0400.png,monk_1,male,18_30,1,AUG_monk_1_291_TRAIN0400.png,skin_tone
4567,TRAIN4567.png,monk_1,female,18_30,1,AUG_monk_1_292_TRAIN4567.png,skin_tone
3019,TRAIN3019.png,monk_1,female,18_30,1,AUG_monk_1_293_TRAIN3019.png,skin_tone
3479,TRAIN3479.png,monk_1,female,18_30,1,AUG_monk_1_294_TRAIN3479.png,skin_tone
4117,TRAIN4117.png,monk_1,female,18_30,1,AUG_monk_1_295_TRAIN4117.png,skin_tone
2334,TRAIN2334.png,monk_1,female,18_30,1,AUG_monk_1_296_TRAIN2334.png,skin_tone
4348,TRAIN4348.png,monk_1,female,0_17,1,AUG_monk_1_297_TRAIN4348.png,skin_tone
2276,TRAIN2276.png,monk_1,female,0_17,1,AUG_monk_1_298_TRAIN2276.png,skin_tone
4052,TRAIN4052.png,monk_1,male,0_17,1,AUG_monk_1_299_TRAIN4052.png,skin_tone
4522,TRAIN4522.png,monk_1,female,0_17,1,AUG_monk_1_300_TRAIN4522.png,skin_tone
3945,TRAIN3945.png,monk_1,female,18_30,1,AUG_monk_1_301_TRAIN3945.png,skin_tone
4284,TRAIN4284.png,monk_1,female,0_17,1,AUG_monk_1_302_TRAIN4284.png,skin_tone
2646,TRAIN2646.png,monk_1,male,18_30,1,AUG_monk_1_303_TRAIN2646.png,skin_tone
2195,TRAIN2195.png,monk_1,female,0_17,1,AUG_monk_1_304_TRAIN2195.png,skin_tone
3159,TRAIN3159.png,monk_1,female,18_30,1,AUG_monk_1_305_TRAIN3159.png,skin_tone
3384,TRAIN3384.png,monk_1,female,18_30,1,AUG_monk_1_306_TRAIN3384.png,skin_tone
3642,TRAIN3642.png,monk_1,female,0_17,1,AUG_monk_1_307_TRAIN3642.png,skin_tone
2602,TRAIN2602.png,monk_1,female,18_30,1,AUG_monk_1_308_TRAIN2602.png,skin_tone
1926,TRAIN1926.png,monk_1,male,0_17,1,AUG_monk_1_309_TRAIN1926.png,skin_tone
1940,TRAIN1940.png,monk_1,female,31_60,1,AUG_monk_1_310_TRAIN1940.png,skin_tone
1461,TRAIN1461.png,monk_1,male,18_30,1,AUG_monk_1_311_TRAIN1461.png,skin_tone
1610,TRAIN1610.png,monk_1,female,0_17,1,AUG_monk_1_312_TRAIN1610.png,skin_tone
312,TRAIN0312.png,monk_1,female,18_30,1,AUG_monk_1_313_TRAIN0312.png,skin_tone
1711,TRAIN1711.png,monk_1,male,18_30,1,AUG_monk_1_314_TRAIN1711.png,skin_tone
3122,TRAIN3122.png,monk_1,female,0_17,1,AUG_monk_1_315_TRAIN3122.png,skin_tone
2164,TRAIN2164.png,monk_1,female,0_17,1,AUG_monk_1_316_TRAIN2164.png,skin_tone
1052,TRAIN1052.png,monk_1,female,0_17,1,AUG_monk_1_317_TRAIN1052.png,skin_tone
3587,TRAIN3587.png,monk_1,female,18_30,1,AUG_monk_1_318_TRAIN3587.png,skin_tone
5081,TRAIN5081.png,monk_1,female,0_17,1,AUG_monk_1_319_TRAIN5081.png,skin_tone
1988,TRAIN1988.png,monk_1,male,18_30,1,AUG_monk_1_320_TRAIN1988.png,skin_tone
4905,TRAIN4905.png,monk_1,female,31_60,1,AUG_monk_1_321_TRAIN4905.png,skin_tone
312,TRAIN0312.png,monk_1,female,18_30,1,AUG_monk_1_322_TRAIN0312.png,skin_tone
1215,TRAIN1215.png,monk_1,male,0_17,1,AUG_monk_1_323_TRAIN1215.png,skin_tone
5105,TRAIN5105.png,monk_1,male,31_60,1,AUG_monk_1_324_TRAIN5105.png,skin_tone
4512,TRAIN4512.png,monk_1,female,18_30,1,AUG_monk_1_325_TRAIN4512.png,skin_tone
3019,TRAIN3019.png,monk_1,female,18_30,1,AUG_monk_1_326_TRAIN3019.png,skin_tone
1850,TRAIN1850.png,monk_1,male,0_17,1,AUG_monk_1_327_TRAIN1850.png,skin_tone
4117,TRAIN4117.png,monk_1,female,18_30,1,AUG_monk_1_328_TRAIN4117.png,skin_tone
2072,TRAIN2072.png,monk_1,male,18_30,1,AUG_monk_1_329_TRAIN2072.png,skin_tone
3137,TRAIN3137.png,monk_1,female,18_30,1,AUG_monk_1_330_TRAIN3137.png,skin_tone
1412,TRAIN1412.png,monk_1,male,0_17,1,AUG_monk_1_331_TRAIN1412.png,skin_tone
5131,TRAIN5131.png,monk_1,female,18_30,1,AUG_monk_1_332_TRAIN5131.png,skin_tone
3311,TRAIN3311.png,monk_1,male,0_17,1,AUG_monk_1_333_TRAIN3311.png,skin_tone
2792,TRAIN2792.png,monk_1,female,0_17,1,AUG_monk_1_334_TRAIN2792.png,skin_tone
1478,TRAIN1478.png,monk_1,female,18_30,1,AUG_monk_1_335_TRAIN1478.png,skin_tone
1215,TRAIN1215.png,monk_1,male,0_17,1,AUG_monk_1_336_TRAIN1215.png,skin_tone
4512,TRAIN4512.png,monk_1,female,18_30,1,AUG_monk_1_337_TRAIN4512.png,skin_tone
4236,TRAIN4236.png,monk_1,female,18_30,1,AUG_monk_1_338_TRAIN4236.png,skin_tone
2801,TRAIN2801.png,monk_1,female,31_60,1,AUG_monk_1_339_TRAIN2801.png,skin_tone
498,TRAIN0498.png,monk_1,female,18_30,1,AUG_monk_1_340_TRAIN0498.png,skin_tone
976,TRAIN0976.png,monk_1,female,61_100,1,AUG_monk_1_341_TRAIN0976.png,skin_tone
3587,TRAIN3587.png,monk_1,female,18_30,1,AUG_monk_1_342_TRAIN3587.png,skin_tone
515,TRAIN0515.png,monk_1,male,18_30,1,AUG_monk_1_343_TRAIN0515.png,skin_tone
611,TRAIN0611.png,monk_1,female,18_30,1,AUG_monk_1_344_TRAIN0611.png,skin_tone
4547,TRAIN4547.png,monk_1,female,31_60,1,AUG_monk_1_345_TRAIN4547.png,skin_tone
3213,TRAIN3213.png,monk_1,male,0_17,1,AUG_monk_1_346_TRAIN3213.png,skin_tone
4511,TRAIN4511.png,monk_1,female,31_60,1,AUG_monk_1_347_TRAIN4511.png,skin_tone
1519,TRAIN1519.png,monk_1,male,18_30,1,AUG_monk_1_348_TRAIN1519.png,skin_tone
3937,TRAIN3937.png,monk_1,male,31_60,1,AUG_monk_1_349_TRAIN3937.png,skin_tone
4522,TRAIN4522.png,monk_1,female,0_17,1,AUG_monk_1_350_TRAIN4522.png,skin_tone
1052,TRAIN1052.png,monk_1,female,0_17,1,AUG_monk_1_351_TRAIN1052.png,skin_tone
1270,TRAIN1270.png,monk_1,female,0_17,1,AUG_monk_1_352_TRAIN1270.png,skin_tone
2792,TRAIN2792.png,monk_1,female,0_17,1,AUG_monk_1_353_TRAIN2792.png,skin_tone
3215,TRAIN3215.png,monk_1,male,18_30,1,AUG_monk_1_354_TRAIN3215.png,skin_tone
2506,TRAIN2506.png,monk_1,female,18_30,1,AUG_monk_1_355_TRAIN2506.png,skin_tone
1790,TRAIN1790.png,monk_1,male,0_17,1,AUG_monk_1_356_TRAIN1790.png,skin_tone
3639,TRAIN3639.png,monk_1,female,31_60,1,AUG_monk_1_357_TRAIN3639.png,skin_tone
3699,TRAIN3699.png,monk_9,female,0_17,1,AUG_monk_9_0_TRAIN3699.png,skin_tone
4434,TRAIN4434.png,monk_9,female,18_30,1,AUG_monk_9_1_TRAIN4434.png,skin_tone
3102,TRAIN3102.png,monk_9,female,0_17,1,AUG_monk_9_2_TRAIN3102.png,skin_tone
922,TRAIN0922.png,monk_9,female,18_30,1,AUG_monk_9_3_TRAIN0922.png,skin_tone
3715,TRAIN3715.png,monk_9,male,18_30,1,AUG_monk_9_4_TRAIN3715.png,skin_tone
2375,TRAIN2375.png,monk_9,female,31_60,1,AUG_monk_9_5_TRAIN2375.png,skin_tone
3745,TRAIN3745.png,monk_9,male,0_17,1,AUG_monk_9_6_TRAIN3745.png,skin_tone
2375,TRAIN2375.png,monk_9,female,31_60,1,AUG_monk_9_7_TRAIN2375.png,skin_tone
1901,TRAIN1901.png,monk_9,female,0_17,1,AUG_monk_9_8_TRAIN1901.png,skin_tone
4472,TRAIN4472.png,monk_9,male,18_30,1,AUG_monk_9_9_TRAIN4472.png,skin_tone
1502,TRAIN1502.png,monk_9,male,31_60,1,AUG_monk_9_10_TRAIN1502.png,skin_tone
2396,TRAIN2396.png,monk_9,female,18_30,1,AUG_monk_9_11_TRAIN2396.png,skin_tone
3715,TRAIN3715.png,monk_9,male,18_30,1,AUG_monk_9_12_TRAIN3715.png,skin_tone
3047,TRAIN3047.png,monk_9,female,18_30,1,AUG_monk_9_13_TRAIN3047.png,skin_tone
